artist,song,duration_ms,explicit,year,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre
Sonique,Love Machine,252679,False,1997,45,0.6568917168035981,0.6317581672097276,6,-5.923958617441305,0,0.025904516566058106,-0.041568446259425296,-0.06833957076712058,0.031059271023426094,0.8815658223921968,153.3624858301471,"World/Traditional, hip hop"
Mac Miller,Bailando - Spanish Version,228177,True,2013,81,0.5407997513887597,0.5829502463942402,2,-3.8485531735367555,0,0.055925964519565746,0.013545686676030622,0.12272522081407967,0.03784336495224838,0.6218406207304397,121.59549872574271,"pop, rock, metal"
Las Ketchup,Perfect,198289,True,2007,79,0.6945971426513281,0.8184843419923395,4,-6.991164207046972,0,0.037112621225723716,-0.08924810415708306,0.06067748861934835,0.164531470273186,0.8769194905787214,105.22324567140721,"hip hop, pop, country"
Peking Duk,Obsessed,231737,True,2011,59,0.7182667565499457,0.6029027495063171,0,-1.9598902355523586,0,0.22029466583528193,-0.06668476156529438,0.18504701286747988,0.24491245553150898,0.4109436788305442,180.7704638406353,latin
Chip,Through The Wire,244662,True,2017,70,0.6244265962813261,0.7304700145378955,0,-6.569931172413596,0,-0.0923326642208843,-0.001781661194524914,0.11727034107019943,0.10182483600731457,0.3425153406407824,115.78771549486815,"hip hop, pop, R&B"
Pedro Capó,Headsprung,266369,True,2011,49,0.7582975446413557,0.6849076125951057,10,-4.427454270758467,0,0.08014167355373182,0.2726102823721545,0.06750105526561209,0.18813794210153936,0.5289505701450429,98.3922250707939,"Folk/Acoustic, pop"
Bryson Tiller,Ms. New Booty,249904,False,2009,102,0.4933259620019761,0.8511170596304021,10,-3.546069599881738,0,0.20062801642107417,0.2785460384823185,0.06782158557890391,0.03928596852026184,0.5538750177752753,110.54068718157082,"hip hop, country"
Truth Hurts,Throw It In The Bag,232748,False,1999,76,0.6016459303355539,0.8746276040196137,7,-5.659475024820088,0,0.27252339215710325,-0.08699006124284905,0.11688615044743157,0.20688990561286397,0.3419181359613779,138.1186394431307,"hip hop, pop, Dance/Electronic"
Alex & Sierra,Breezeblocks,251822,True,1999,36,0.6786689631606683,0.5886352086238622,3,-7.8966441977338935,0,0.19479426189138094,-0.005411390891943452,0.009310825524733233,0.32937066374624246,0.25316718225538554,123.99056764002775,"pop, rock, Folk/Acoustic"
Toby Keith,With You,239691,True,2011,51,0.7957915484240814,0.5977969636572992,6,-5.954453804613952,0,0.030897141985146342,0.34909647467783544,0.04867508661609171,0.22135547620637686,1.0027501994028063,124.48841414468686,"rock, R&B, Folk/Acoustic, pop"
Travis,lovely (with Khalid),208472,True,2012,82,0.7879407602931402,0.7321547757821992,0,-4.5244080089352385,0,0.2250979553236463,0.1738770770832519,0.041839085330973344,0.08671469873880959,0.776308743694666,96.3306600042406,"hip hop, country"
Martin Garrix,Rain On Me,180059,True,2000,74,0.595771234069723,0.698846499518474,12,-4.229404331464654,0,0.010751799131071244,0.24730995772437342,0.08425753413370633,0.11889415531023026,0.0968474865835296,118.11348728877422,"rock, Folk/Acoustic, easy listening"
Jax Jones,Midnight City,302830,True,2023,66,0.5845192441920142,0.6898310493353786,1,-8.742294412788638,0,0.047932602452857465,0.05793872646581198,0.033769677476606794,0.19080164106158834,0.7585196509453386,152.83108898501007,"hip hop, rock, pop"
Kehlani,The Greatest (feat. Kendrick Lamar),230236,True,2015,63,0.8126069174052668,0.4860307389704701,4,-4.229985444126671,0,-0.02754073395141156,0.33434468807924045,0.12796896759985538,0.09302192211019765,0.2845280764152758,108.15647248840894,"pop, country"
Manic Street Preachers,Ass Like That,215983,True,2005,26,0.6566997867178318,0.7676320735097427,4,-3.6183755514452676,0,0.024801113917936296,0.020592207384894826,-0.014167695451942939,0.17823783335615176,0.5474682666158395,84.35828629368439,"World/Traditional, hip hop"
Madison Avenue,Almost Here,326270,True,2008,25,0.7902159812820855,0.6420334428326544,8,-4.645348079931027,0,0.23814948512309791,-0.1717876299928539,-0.011200789369486472,0.1174927385178349,0.6623621454893966,116.23438831699073,"rock, blues"
Matchbox Twenty,We Fly High,167150,True,2010,40,0.5092213325963284,0.6813389394240877,9,-4.71669400850346,0,0.11444379325103346,0.043634523346649065,-0.1544870911000507,0.042312398281514924,0.7127663173168635,94.97160326949916,"hip hop, pop, R&B, Dance/Electronic"
Years & Years,Number 1,221956,True,2004,37,0.4857456322341644,0.5816149639457708,2,-7.523894686705268,0,0.05321457148679217,0.05705828101726791,0.01604683664551384,0.11805037016029615,0.4690628039739913,102.19322155392689,"pop, rock, Dance/Electronic"
Take That,U and Dat (feat. T. Pain & Kandi Girl),294335,True,2009,73,0.6165901183239657,0.6251958897494243,7,-6.211972173051494,0,0.0033798169581388815,-0.018264061246124563,0.06438248258239504,0.19161161277034822,0.4724821104689187,123.70383242710966,"hip hop, pop, country"
Disturbing Tha Peace,In Love With a Girl,211888,True,2011,61,0.554143238679528,0.4727774835101828,9,-7.540208204260255,0,0.03147602253985639,-0.23848804454203176,0.22513899897740405,0.34229188239751007,0.7097617273924678,171.27189078361857,"World/Traditional, rock, pop"
Kelly Rowland,Ai Se Eu Te Pego - Live,257321,False,2008,30,0.860380779725892,0.6258414763206156,10,-4.200025090069348,0,0.09024489663414227,0.19144101938535227,-0.08647236200039202,0.1529091723947953,0.9633784998459188,152.26828033702728,"rock, Folk/Acoustic, easy listening"
Mariah Carey,Stutter (feat. Mystikal) - Double Take Remix,240475,True,2008,57,0.5302613614059605,0.6102740885059302,7,-7.462911747304851,1,0.1384147336245616,0.41865867580029,-0.03588697753652609,0.10816030985850085,0.7967721603938309,97.49263613047275,"Folk/Acoustic, rock, pop"
Will Smith,Rock The Boat,217081,True,2009,69,0.659949886259986,0.6503892742889587,5,-6.2380408115998875,0,0.20940456980767014,0.06279201989664639,0.02213524799541305,0.16682399134372441,0.4269197501415666,133.03378021554346,"rock, pop, metal, Dance/Electronic"
Thirty Seconds To Mars,"Lady Marmalade - From ""Moulin Rouge"" Soundtrack",205640,True,1997,56,0.5599744026854175,0.6871741475573053,2,-5.098385755364757,0,0.026884243839246938,0.16374307618826736,-0.04522307283596165,0.26860401758713925,0.5027530927565831,114.20498041004346,"rock, pop, metal"
Cheat Codes,Gettin' Over You (feat. Fergie & LMFAO),226319,True,2010,57,0.634023197222213,0.7991886421721479,11,-2.493070356524937,0,0.20123923692037315,0.2421918968907062,-0.05798968694386246,0.5154766052049309,0.3368072859203992,136.50127238391326,"hip hop, pop, latin"
Creed,Sonnentanz - Sun Don't Shine,298978,True,1996,71,0.8156604811884409,0.6259268431435993,8,-2.03750334026226,1,0.07053774628556778,0.024051264240969525,0.2575550390887253,0.10908077796585709,0.715309369798526,121.3434961441346,"rock, Folk/Acoustic, pop"
Offset,Plug Walk,245588,True,2011,26,0.6703688989794996,0.6223132158209697,5,-3.7754992761134956,0,0.20880480586211284,-0.07653591993757974,0.09833544657304569,0.22824440266689291,0.23669955374120172,88.56665939250307,metal
Jeremih,Final Song,233694,True,2005,55,0.7559006445728557,1.0706603468759337,9,-3.428075306191349,0,0.010790599166012035,-0.03226442047789582,0.16841859185643956,0.040635362107956846,0.28900107640012257,115.10476462480608,"pop, Folk/Acoustic"
Illy,I Need A Doctor,210653,True,2003,52,0.7876358475270417,0.9369135329879523,7,-3.408854068033986,0,0.20540190037459222,0.18068120572088153,0.12981914923213755,0.3199683525964685,0.8132030815782304,108.47634607452741,"hip hop, pop, R&B, Dance/Electronic"
The Supermen Lovers,Drop It Like It's Hot,237432,False,2018,86,0.5526722452957588,0.838008425926944,8,-1.7022047614906621,0,0.20907995951557268,0.3148658805949443,-0.11023677386537405,0.03392548795186032,0.38993441098960696,143.9417301774319,"hip hop, pop, country"
Diddy - Dirty Money,Never Be Like You,239933,True,2014,82,0.6257719421834658,0.47700992138123455,0,-7.990045229133525,0,0.23789451091982783,0.2577657206285837,-0.01270282390023068,0.20295225448511295,0.5780759268030586,115.6769111815226,"rock, pop, metal"
J Balvin,Hey Baby (Radio Mix),136604,True,2005,52,0.5799152724110157,0.662695123190195,13,-4.631138046035609,0,0.06838348089279989,0.43394859412120834,-0.07763493789704692,0.1053747668898309,0.4431506667798188,148.90428524814303,"hip hop, latin, Dance/Electronic"
Bow Wow,Give It 2 Me,291564,True,2014,108,0.7467064822749424,0.7322594650227396,6,-5.9974179556774665,0,-0.07004745294922075,0.2838507191420085,0.20539208827746733,0.014383449004816584,0.8400372625578446,132.9846926783675,"rock, metal"
Klangkarussell,Give It To Me,228541,True,2017,54,0.8051620472906891,0.7086701346986561,10,-3.3772110122199237,0,0.05046851180030518,0.026216914322313198,0.12441876665575965,0.21669168062751876,0.7388694251477431,83.56223793496329,"pop, R&B, Dance/Electronic"
The Fratellis,Pure Shores,180590,False,2007,75,0.5885075383402754,0.600424821430354,7,-7.27006560663664,0,0.03611092939357108,0.4229263668327203,0.017978931894534877,0.26544620147107106,0.30600142528884944,133.02863062552765,Dance/Electronic
Lil Tecca,Ric Flair Drip (with Metro Boomin),148389,False,2007,77,0.6478190105840286,0.7133345782266696,13,-5.853318297540517,1,0.1297306830433007,0.023296577810936775,0.08958440856969084,0.2475333280649439,0.5594363052030985,122.89871889825191,"rock, metal"
The Supermen Lovers,Like I Can,215095,False,2017,59,0.5653299773984359,0.6286706211101156,6,-7.519148001625829,0,0.15304052195699133,0.02692124328498348,0.08710994883200238,-0.038665059323796575,0.35834796088583065,121.81293187061765,"pop, Dance/Electronic"
Holly Valance,Closer,213950,True,2000,39,0.7366697477260675,0.6407258020481393,11,-7.520261634211003,0,0.21881903239090472,0.17553852766488293,-0.18641945953725486,0.14406396761412607,0.26970618491233894,136.41042965226364,R&B
Michelle Branch,Heaven Is a Halfpipe (If I Die),249339,True,2012,65,0.6373767531409202,0.628433286349287,5,-8.375591645238329,0,-0.015394559444553035,0.23404811460146457,0.07475425449463662,0.13327860279933157,0.24674175837350193,119.48073193005536,easy listening
Reik,Waves - Robin Schulz Radio Edit,250133,True,2012,56,0.6595470572099865,0.6712095837404061,0,-6.042876697086002,0,0.12047838020895314,0.3588821107360163,0.061834705812020885,0.13105676026809318,0.7178917095758071,146.18966040400758,"pop, rock, metal"
Santana,Just Can’t Get Enough,188877,False,2012,42,0.3741757603126481,0.8203918933489067,6,-3.287026264919913,0,0.14148079814459552,-0.03600722857899677,0.06537826285234973,0.1399938299313848,0.36591708634233006,129.37032210137792,"hip hop, Dance/Electronic"
Miley Cyrus,Oblivion,209751,True,2011,42,0.5130222129865779,0.8183975693121767,5,-7.462101606396255,0,0.11468414273704904,0.13584333436145463,0.10062943204266464,-0.005220563768015801,0.5380786708621987,109.39232761147636,"hip hop, pop, latin"
Gesaffelstein,No Money,307823,False,2021,70,0.45475356876212625,0.5260957251362006,1,-3.3335667144531187,0,0.1116731078213397,0.058565109955082656,-0.14118480001444647,-0.02875944550948481,0.42572164431442117,111.17535350162036,"hip hop, pop, Dance/Electronic"
Nicole Scherzinger,I Wanna Know,235993,False,2011,39,0.7785443089644104,0.8136066657415566,6,-6.930868012932251,1,0.17204440599879492,0.21809262165066273,-0.05558966687373762,0.07961633367085466,0.45828367218397514,183.27803229182962,"World/Traditional, pop, Folk/Acoustic"
Joe,Never Be Like You,256381,True,1999,26,0.7498902791406823,0.6285672341005295,9,-10.00197290027167,0,0.28219155336648893,-0.039890209946421756,0.06867386364122444,0.03457987262805548,0.6658453613666866,131.98958819288768,"Folk/Acoustic, pop"
Years & Years,I'm Real (feat. Ja Rule) - Murder Remix,232594,True,2010,87,0.6310075018547864,0.6215543273922627,2,-5.943203248501225,0,0.1988345399252216,0.04702463763032819,-0.05035313315045778,0.30409515150230537,0.1608199568417336,142.96850727964252,"hip hop, pop, country"
Jack White,Drinking from the Bottle (feat. Tinie Tempah),142913,False,2015,49,0.545561543778536,0.824079475541325,0,-7.961213900431034,0,0.26799862541814196,0.14928592023357773,0.013943005129141928,0.31433151954470295,0.5285644325570997,102.44575019854429,"hip hop, pop, latin"
Gorillaz,It's A Vibe,282134,True,2006,80,0.4205021853868618,0.5661826372992946,0,-4.085090470292323,0,0.20922332875806138,0.1256308428596236,-0.0278086068421847,0.168547139705215,0.7464481810214791,153.8863854979603,"pop, R&B"
Nio Garcia,Can't Get You out of My Head,212487,False,2013,76,0.823430342283275,0.8973687627156062,3,-7.903229062773665,1,0.3266690570599244,0.14506123321655937,0.10649655804315929,0.18994602075006883,0.6743399145432839,105.77323339062325,"pop, R&B, Dance/Electronic"
Metro Station,You Found Me,225956,False,2013,85,0.8280695275143163,0.4964911407608903,1,-2.1272342431404736,0,0.18215716229233683,0.011521448732196127,0.021885007916423498,0.1271310246357318,0.8125772082576319,85.88779299408066,"pop, rock"
Rizzle Kicks,I Gotta Feeling,203859,True,2015,71,0.6226163130560525,0.8028226519219183,4,-10.98289643833791,0,0.14249965196544584,0.16963371153021847,-0.002328802260893527,0.2559693700060077,0.8650034298477738,130.47521705010763,rock
3LW,Say My Name,252117,True,2014,92,0.7237913469274891,0.7115120634547272,11,-2.2193744333377916,0,0.08905936741728662,0.17318193765890383,-0.2694890287301866,0.4546015852331755,0.3482398473172802,138.7298090097032,"rock, pop, metal, Dance/Electronic"
Next,Snow (Hey Oh),215952,False,2018,19,0.5845175046984993,0.770836227959606,4,-5.112383751873656,0,0.16531645397283068,-0.225690506610783,0.05202768614180078,-0.12274970583582781,0.4725513041492049,83.23017503165998,"hip hop, pop, latin"
Disclosure,The Nights,265406,True,2016,56,0.4840036761730614,0.43902793409221186,7,-6.6691560462527955,0,-0.10394219797481562,-0.04926680082307458,0.08724516189691335,0.04895755517409128,0.4854020301680965,140.21142343595542,metal
Bastille,Release Me,276594,True,2016,84,0.6324138569083371,0.8718486624927604,1,-4.257051693929557,0,-0.0725473965777645,0.275776600941083,-0.03616560212412896,0.37659064863890956,0.5855425281874576,155.75890964259202,"rock, blues, latin"
Petey Pablo,Beautiful Monster,205311,True,2013,15,0.6650217712016896,0.8103552849189326,7,-5.447849965040505,0,0.13807125613107724,0.12425554287087606,0.0806380627404955,0.38696462553696853,0.708169014237225,159.95380930892273,"pop, rock, Dance/Electronic"
Agnes,What Goes Around.../...Comes Around (Interlude),188477,True,2004,88,0.9089247543056866,0.6813533621792325,6,-3.7344021749657683,0,0.08244706049962207,0.2480330842984272,0.10903344878905158,-0.08711991844349007,0.5905947382690128,103.84655715755466,"pop, R&B"
Wayne Wonder,Wish You Were Mine - Radio Edit,258308,True,2005,35,0.9560674072740695,0.8702157474279651,0,-5.7030993492015,0,0.056347041996730664,-0.08060162945522953,0.007493590286396005,-0.026459425826586946,0.7626895849680853,167.5953764491405,easy listening
Tame Impala,HandClap,232302,True,2010,60,0.5555133085928974,0.6690927249402534,10,-6.837836621649652,0,0.16555145790652873,-0.0431352959968796,-0.05261587057983581,0.12402707749276522,0.5407889712552805,64.97493667997225,Dance/Electronic
Amerie,a lot,270007,True,2023,51,0.6703375321710534,0.7938431587107594,3,-3.2615734954435833,0,0.03320738376384566,0.3768227571398365,0.17664723870839763,-0.007431804505561301,0.5636528719977169,104.29212931882371,"pop, Dance/Electronic"
Enrique Iglesias,Don't Think I'm Not,228170,True,2012,55,0.5406225559499485,0.43521854918742475,3,-3.839801639962727,0,0.10674467478092622,0.18058836989879673,0.08350923618563535,0.11683021539586208,0.7712904079513537,113.44925348384021,"pop, Dance/Electronic"
Duffy,Lose Control (feat. Ciara & Fat Man Scoop),142774,True,2005,38,0.4258052352633892,0.7175546521974735,8,-6.852253741317839,1,0.10102114777053214,0.22368382458993102,0.018387963815737776,-0.019811022268445472,0.7866018851194577,117.70130321411818,country
Amanda Perez,Piece Of Your Heart,263810,True,2005,72,0.8651583860967637,0.8175023310418525,5,-4.690936503898963,0,0.024182331888194145,-0.2963852693217231,-0.05747693007293034,0.35692514851542667,0.3901078078895707,60.55386790431253,country
J Balvin,Are You With Me - Radio Edit,236902,False,2010,31,0.9292732724648238,0.8120037831025231,5,-7.300109003497718,0,0.03744915779162239,0.27270319754476274,-0.008191885935752239,0.05652922834275176,0.41716022760622934,126.49682213434508,Dance/Electronic
Meck,Youngblood,272440,True,2006,34,0.5094742943554778,0.509159619210358,8,-7.178570804198779,0,0.059611784832000914,0.14165093944479276,-0.050088857225547775,0.2515355373056607,0.5645541416376119,117.51023258391393,"rock, metal"
INNA,Pretty Girl Rock,248011,True,2003,70,0.738971604105967,0.6848254245829741,9,-5.602164831207423,0,0.10084812377683308,0.29296014462118936,0.11022435526538303,0.12315187477387558,0.37825862284552025,131.3212881042353,"rock, Folk/Acoustic, easy listening"
Demi Lovato,Piece of Me,227049,False,2007,47,0.6900417147376882,0.7608812230757036,8,-5.098881002109194,0,0.022090225193565682,0.3918587602911574,0.11510783713117538,0.009799870009253059,0.4454800960267198,97.6523241825272,"hip hop, Dance/Electronic"
Big Brovaz,Break the Ice,195341,False,2003,48,0.6399052487883203,0.6250747510041311,7,-2.879148434467527,1,0.04129392904345616,-0.04468364081772269,0.053134271034851355,0.24752381053345499,0.5072179813188245,108.9890748107886,"hip hop, Dance/Electronic"
